1,Building,36,State,Text,"The state, county or geographic region in which the building is physically located.",12,0,0,50,,,1,,StateProvince,7,Building.BuildingAddress.Address.StateProvince,0,,
1,Building,37,Country,Text,The two-letter code (ISO Alpha-2) that identifies the country where the building is physically located.,13,0,0,100,,,1,,Country,7,Building.BuildingAddress.Address.Country,0,,
1,Building,38,Postal Code,Text,The alpha-numeric code (known in various countries as a postal code or ZIP code) associated with a building's physical address.,11,0,0,50,,,0,,PostalCode,7,Building.BuildingAddress.Address.PostalCode,0,,
1,Building,39,Building Condition,Text,Description of the quality of a property's physical condition as evidenced by the most recent property inspection or valuation report.,18,0,0,,,,1,Building Condition,BuildingCondition,8,Building.BuildingConditionKey,0,,
1,Building,40,Asset Quality,Text,"A rating of the quality of the asset (e.g. Grade A, Grade B, etc.)",17,0,0,,,,1,Asset Quality,AssetQuality,8,Building.Asset.AssetQualityKey,0,,
1,Building,41,Benchmark Region,Text,"The geographic region, state, city, district or other area for which market benchmark data is available.",30,0,0,,,,1,Benchmark Region,BenchmarkRegion,7,Building.BenchmarkRegionKey,0,,
1,Building,42,Benchmark Sub Region,Text,"The more granular sub-state region, city, district or other area for which market benchmark data is available.",31,0,0,,,,1,Benchmark Sub Region,BenchmarkSubRegion,7,Building.BenchmarkRegionKey,0,,
1,Building,43,Sector,Text,"Classification of the building for market benchmarking purpose (e.g. office, retail, residential, etc.).",32,0,0,,,,1,Sector,Sector,6,Building.SectorKey,0,,
1,Building,44,Building Use,Text,"The primary use of the building. Building Use should reflect the normal permanent use of the majority of the building. For example, if the building contains 70% office and 30% retail, the Building Use should be office.",7,0,0,,,,1,Building Use,BuildingUse,6,Building.BuildingUseKey,0,,
1,Building,45,Asset Manager,Text,The name of the person who is responsible for strategy and performance of the building.,36,0,0,,,,0,,AssetManager,9,Building.Asset.AssetManager,0,,
1,Building,46,Building Manager,Text,Name of the firm which is responsible for the maintenance of the subject building.,37,0,0,,,,0,,BuildingManager,9,Building.BuildingManager,0,,
1,Building,47,Property Management Company,Text,The name of the service provider that manages the subject building.,38,0,0,,,,0,,PropertyManagementCompany,9,Building.PropertyManagementCompany,0,,
1,Building,48,Date of Last Property Inspection,Date,Date of last official physical site inspection.,19,0,0,,,,0,,DateOfLastPropertyInspection,8,Building.DateOfLastPropertyInspection,0,,
1,Building,49,Market Core Loss Factor Percentage,Decimal Number,The ratio of the net internal area of the building which is not leasable area. Net internal area less net leasable area divided by the net internal area of the building expressed as a percentage.,25,0,0,,0,,0,,MarketCoreLossFactorPercentage,8,Building.MarketCoreLossPercentage,0,,
1,Building,50,Leased Percentage,Decimal Number,"The percentage of the building's total leasable area (GLA) that is currently leased to tenants, including area that is leased but not yet occupied. It is calculated by dividing the sum of all the areas of all leased units by the building's GLA.",24,0,0,,0,100,0,,LeasedPercentage,5,Building.LeasedPercentage,0,,
1,Building,51,External Ground Lease,Yes/No,Indication of whether or not there is a ground lease associated with the building.,35,0,0,,,,0,,ExternalGroundLease,5,Building.ExternalGroundLease,0,,
1,Building,52,Year Built,Number,The year when the majority of the subject building was built. This year is based on the actual construction completion date.,16,0,0,,0,,0,,YearBuilt,8,Building.YearBuilt,0,,
1,Building,53,Year of Last Renovation,Number,"The year when any major renovation work was done on the subject building (e.g. lobby improvements, faпїЅade improvements, mechanical upgrades, etc.).",20,0,0,,0,,0,,YearOfLastRenovation,8,Building.YearOfLastRenovation,0,,
1,Building,54,Insurance Coverage Amount,Money,Insured value of the building in local currency.,40,0,0,,0,,0,,InsuranceCoverageAmount,10,Building.InsuranceCoverageAmount,0,,
1,Building,55,Insurance Policy Expiry Date,Date,The date at which the insurance policy on the building expires or is renewed.,41,0,0,,,,0,,InsurancePolicyExpiryDate,10,Building.InsurancePolicyExpiryDate,0,,
1,Building,56,Insurance Policy Premium,Money,"The annual premium, in local currency, payable for the insurance policy on the building.",42,0,0,,0,,0,,InsurancePolicyPremium,10,Building.InsurancePolicyPremium,0,,
2,Asset Valuation,57,ClientID,Text,Internal code identifying the client - not part of logical model,-1,0,0,,,,0,,ClientID,17,AssetValuation.Asset.Provider.Client.ClientID,1,13,
2,Asset Valuation,58,Provider Reference,Text,An external reference as part of the unique key in the data warehouse.,2,0,1,,,,0,,ProviderReference,17,AssetValuation.Asset.Provider.ProviderReference,0,522,
2,Asset Valuation,59,Active,Yes/No,"Indicates whether the record is active. If the record is inactive, the data warehouse will bypass the record when importing the data.",1,0,1,,,,0,,Active,17,AssetValuation.Active,1,,
2,Asset Valuation,60,SubmissionID,Text,Internal code identifying the submission - not part of logical model,-2,0,0,,,,0,,SubmissionID,17,AssetValuation.Active,1,,
2,Asset Valuation,61,Asset Reference,Text,The unique alpha-numeric reference number of the building to which the valuation pertains.,3,0,1,100,,,0,,AssetReference,17,AssetValuation.Asset.AssetReference,0,41,
2,Asset Valuation,62,Valuation Date,Date,The date at which the valuation was carried out.,5,1,0,,,,0,,ValuationDate,17,AssetValuation.ValuationDate,0,,
2,Asset Valuation,63,Appraiser Name,Text,The name of the appraising valuation firm which conducted the building's valuation.,6,0,0,200,,,0,,AppraiserName,17,AssetValuation.AppraiserName,0,,
2,Asset Valuation,64,Valuation Method,Text,"The method utilized for appraisal of the building's value (e.g. DCF, income capitalization, residual, etc.).",7,0,0,100,,,1,Valuation Method (Asset),ValuationMethod,17,AssetValuation.ValuationMethodKey,0,,
2,Asset Valuation,65,Vacant Possession Value,Decimal Number,The value of a building which is based on the assumption that the building is vacant.,9,0,0,,0,,0,,VacantPossessionValue,17,AssetValuation.VacantPossessionValue,0,,
2,Asset Valuation,66,Equivalent Yield,Decimal Number,A weighted average yield when a reversionary property is valued using an initial and reversionary yield.,12,0,0,,0,,0,,EquivalentYield,17,AssetValuation.EquivalentYield,0,,
2,Asset Valuation,67,Reversionary Yield,Decimal Number,The yield at the valuation date calculated as the market estimated rental value divided by the market value of the property.,11,0,0,,0,,0,,ReversionaryYield,17,AssetValuation.ReversionaryYield,0,,
2,Asset Valuation,68,Initial Yield,Decimal Number,The yield at the valuation date calculated as the current rental income divided by the market value of the property.,10,0,0,,0,,0,,InitialYield,17,AssetValuation.InitialYeild,0,,
2,Asset Valuation,69,External Valuation,Yes/No,Indicates whether the valuation was carried out by an internal or an external valuer.,8,0,0,,,,0,,ExternalValuation,17,AssetValuation.isExternalValuation,0,,
2,Asset Valuation,70,Asset Value,Decimal Number,The appraised value of the asset based on the valuation method specified.,4,0,0,,0,,0,,AssetValue,17,AssetValuation.AssetValue,0,,
5003,Development,71,ClientID,Text,Internal code identifying the client - not part of logical model,-1,0,0,,,,0,,ClientID,12,Development.Asset.Provider.Client.ClientID,1,13,1
5003,Development,72,SubmissionID,Text,Internal code identifying the submission - not part of logical model,-2,0,0,,,,0,,SubmissionID,12,,1,,
5003,Development,73,Provider Reference,Text,An external reference as part of the unique key in the data warehouse.,2,0,1,,,,0,,ProviderReference,12,Development.Asset.Provider.ProviderReference,0,522,1
5003,Development,74,Development Site Reference,Text,A code uniquely identifying the site (i.e. no building yet exists) for the development project.,5,1,1,100,,,0,,AssetReference,12,Development.AssetReference,0,41,1
5003,Development,75,Owner Entity Reference,Text,The unique identifier associated with the owner of the development.,3,0,1,,,,0,,OwnerEntityReference,12,Development.LegalEntity.LegalEntityKey,0,,
5003,Development,76,Area Measurement Unit,Text,"The unit of measure in which all area amounts associated with this building have been submitted (e.g. sqf, sqm).",14,0,0,,,,1,,AreaMeasurementUnit,12,Development.AreaMeasurementUnitKey,0,,
5003,Development,77,Development Building Use,Text,"The primary or majority use of the building under construction or development (e.g. retail, office, logistics, etc.).",10,0,0,,,,1,Development Building Use,DevelopmentBuildingUseReference,12,Development.DevelopmentUseKey,0,,
5003,Development,78,Development Project Category,Text,"Classification of the development project (e.g. new development, redevelopment, refurbishment, etc.).",6,0,0,,,,1,Development Project Category,DevelopmentProjectCategoryReference,12,Development.DevelopmentCategoryKey,0,,
5003,Development,79,Currency,Text,The currency in which all monetary values related to this development project are expressed.,22,0,1,,,,1,Currency,Currency,12,Development.CurrencyKey,0,,
5003,Development,80,Active,Yes/No,"Indicates whether the record is active. If the record is inactive, the data warehouse will bypass the record when importing the data.",1,0,1,,,,0,,Active,12,Development.Active,1,,
5003,Development,81,Development Project Description,Text,A brief description of the project.,7,0,0,,,,0,,DevelopmentProjectDescription,12,Development.DevelopmentProjectDescription,0,,
5003,Development,82,Development Status,Text,"The current status of the project (e.g. complete, under development).",9,0,0,,,,1,Development Status,DevelopmentStatusReference,12,Development.DevelopmentStatusKey,0,,
5003,Development,83,Estimated Construction Start Date,Date,The date when the project construction is expected to commence.,17,0,0,,,,0,,EstimatedConstructionStartDate,12,Development.EstimatedConstructionStartDate,0,,
5003,Development,84,Expected Construction Completion Date,Date,The date that the project construction is expected to be completed.,18,0,0,,,,0,,ExpectedConstructionCompletionDate,12,Development.EstimatedConstructionCompletionDate,0,,
5003,Development,85,Estimated Lease Up Date,Date,The date at which the development is expected to be leased to its target occupancy level.,20,0,0,,,,0,,EstimatedLeaseUpDate,12,Dvelopment.EstimatedLeaseUpDate,0,,
5003,Development,86,Number of Sites,Number,Total number of developments and construction sites associated with a particular development project.,11,0,0,,0,,0,,NumberOfSites,12,Development.NumberOfSites,0,,
5003,Development,87,Estimated Total Development Cost,Money,"The estimated total costs to be incurred on the development project including acquisition costs, professional fees, construction costs, letting costs (fees and incentives) and finance costs.",23,0,0,,0,,0,,EstimatedTotalDevelopmentCost,12,Development.EstimatedTotalDevelopmentCost,0,,
5003,Development,88,Actual Construction Start Date,Date,The date when the project construction began.,16,0,0,,,,0,,ActualConstructionStartDate,12,Development.ActualConstructionStartDate,0,,
5003,Development,89,Actual Construction Completion Date,Date,The date when the project construction was completed.,19,0,0,,,,0,,ActualConstructionCompletionDate,12,Development.ActualConstructionCompletionDate,0,,
5003,Development,90,Actual Total Development Cost Incurred to Date,Money,"The actual total costs incurred on the development project for the reporting period including acquisition costs, professional fees, construction costs, letting costs (fees and incentives) and finance costs.",24,0,0,,0,,0,,ActualTotalConstructionCostIncurredToDate,12,Development.ActualTotalConstructionCostIncurredToDate,0,,
5003,Development,91,Completion Percentage,Decimal Number,Current percentage completed of the development or redevelopment project.,21,0,0,,0,,0,,CompletionPercentage,12,Development.CompletionPercentage,0,,
5003,Development,92,Under Construction Area,Decimal Number,The gross external area currently under construction for this development project.,15,0,0,,0,,0,,UnderConstructionArea,12,Development.UnderConstructionArea.Area,0,,
5003,Development,93,Contractor Name,Text,The legal entity name of the primary contractor who is carrying out the development project.,8,0,0,,,,0,,ContractorName,12,Development.ContractorName,0,,
5003,Development,94,Development Gross Building Area,Decimal Number,The gross external area permitted to be developed by this project.,12,0,0,,0,,0,,DevelopmentGrossBuildingArea,12,Development.GrossBuildingArea.Area,0,,
5003,Development,95,Development Gross Leasable Area,Decimal Number,The total building leasable area (GLA) being developed by this project.,13,0,0,,0,,0,,DevelopmentGrossLeasableArea,12,Development.GrossLeasableArea.Area,0,,
5000,Legal Entity,96,ClientID,Text,Internal code identifying the client - not part of logical model,-1,0,0,,,,0,,ClientID,14,LegalEntity.Provider.Client.ClientID,1,13,1
5000,Legal Entity,97,Provider Reference,Text,An external reference as part of the unique key in the data warehouse.,1,0,1,,,,0,,ProviderReference,16,LegalEntity.Provider.ProviderReference,0,522,1
5000,Legal Entity,98,Legal Entity Reference,Text,"The unique code identifying the company (i.e. tenant, vendor, etc.) in their source system of record.",3,0,1,,,,0,,LegalEntityReference,14,LegalEntity.LegalEntityReference,0,484,1
5000,Legal Entity,99,SubmissionID,Text,Internal code identifying the submission - not part of logical model,-2,0,0,,,,0,,SubmissionID,14,,1,,
5000,Legal Entity,100,Active,Yes/No,"Indicates whether the record is active. If the record is inactive, the data warehouse will bypass the record when importing the data.",1,0,1,,,,0,,Active,14,LegalEntity.Active,1,,
5000,Legal Entity,101,Tax ID,Text,An identification number used by government agencies (e.g. Internal Revenue Service (IRS) in the USA for tax purposes or Companies House registration in the UK).,4,0,1,,,,0,,TaxID,14,LegalEntity.TaxID,0,,
5000,Legal Entity,102,Legal Entity Name,Text,The full legal name of the entity.,6,1,0,,,,0,,LegalName,14,LegalEntity.LegalName,0,,
5000,Legal Entity,103,Credit Rating Source,Text,The name of the rating agency or other source (e.g. an internal model) from which the company's credit rating was obtained.,17,0,0,,,,1,Credit Rating Source,CreditRatingSource,14,LegalEntity.CreditRatingKey,0,,
5000,Legal Entity,104,Credit Rating,Text,"The company's credit rating as provided by the rating agency or other source (e.g. an internal model) indicated in the ""Company Credit Rating Source"" field.",15,0,0,,,,1,Credit Rating,CreditRating,14,LegalEntity.CreditRatingKey,0,,
5000,Legal Entity,105,Legal Structure,Text,"The legal structure of the entity, (e.g. Limited, Inc., PLC, LLP, etc.).",13,0,0,,,,1,LegalStructure,LegalStructure,14,LegalEntity.LegalStructureKey,0,,
5000,Legal Entity,106,Industry,Text,"A code, based on standard industry classifications, identifying the company's industry sector (e.g. banking, retail, telecommunications, etc.).",14,0,0,,,,1,Industry,Industry,14,LegalEntity.IndustryKey,0,,
5000,Legal Entity,107,Company Description,Text,"A description of the company. This field can be used to record a description of the company's activities, for example.",7,0,0,,,,0,,CompanyDescription,14,LegalEntity.CompanyDescription,0,,
5000,Legal Entity,108,Reporting Currency,Text,Primary financial reporting currency of the legal entity.,5,0,1,,,,1,Currency,ReportingCurrency,14,LegalEntity.ReportingCurrencyKey,0,,
5000,Legal Entity,109,Parent Reference,Text,The unique identifier of the Legal Entity's parent. This field only applies to fully-owned or majority-owned legal entities.,16,0,1,,,,0,,LegalEntityParentReference,14,LegalEntity.ParentLegalEntity.LegalEntityReference,0,,
5000,Legal Entity,110,Street Address,Text,The number and name of the street where the Legal Entity is located.,8,0,0,,,,0,,LegalStreetAddress,14,LegalEntity.LegalAddress.Address.StreetAddress1,0,,
5000,Legal Entity,111,City,Text,The full name of the city or town where the Legal Entity's operational headquarters are located.,9,0,0,100,,,1,,LegalAddressCity,14,LegalEntity.LegalAddress.Address.City,0,,
5000,Legal Entity,112,State,Text,"The state, county or geographic region associated with the Legal Entity's invoices and payments.",11,0,0,50,,,1,,LegalAddressStateProvince,14,LegalEntity.LegalAddress.Address.StateProvince,0,,
5000,Legal Entity,113,Postal Code,Text,The alpha-numeric code (known in various countries as a postal code or ZIP code) associated with the Legal Entity's address.,10,0,0,50,,,0,,LegalAddressPostalCode,14,LegalEntity.LegalAddress.Address.PostalCode,0,,
5000,Legal Entity,114,Country,Text,The two-letter code (ISO Alpha-2) that identifies the country associated with the Legal Entity's invoices and payments.,12,0,0,100,,,1,,LegalAddressCountry,14,LegalEntity.LegalAddress.Address.Country,0,,
5000,Legal Entity,115,Billing Address,Text,The street number and name associated with the Legal Entity's invoices and payments.,18,0,0,,,,0,,BillingStreetAddress,14,LegalEntity.BillingAddress.Address.StreetAddress1,0,,
5000,Legal Entity,116,Billing City,Text,The city or town associated with the legal entity's invoices and payments.,19,0,0,,,,1,,BillingAddressCity,14,LegalEntity.BillingAddress.Address.City,0,,
5000,Legal Entity,117,Billing State,Text,"The geographic region (e.g. US State, UK County, DE Bundesland) associated with the legal entity's invoices and payments.",21,0,0,,,,1,,BillingAddressStateProvince,14,LegalEntity.BillingAddress.Address.StateProvince,0,,
5000,Legal Entity,118,Billing Postal Code,Text,The alpha-numeric postal code associated with the legal entity's invoices and payments.,20,0,0,,,,0,,BillingAddressPostalCode,14,LegalEntity.BillingAddress.Address.PostalCode,0,,
5000,Legal Entity,119,Billing Country,Text,The country associated with the legal entity's invoices and payments.,22,0,0,,,,1,,BillingAddressCountry,14,LegalEntity.BillingAddress.Address.Country,0,,
5004,Unit,120,SubmissionID,Text,Internal code identifying the submission - not part of logical model,-2,0,0,,,,0,,SubmissionID,15,,1,,
5004,Unit,121,ClientID,Text,Internal code identifying the client - not part of logical model,-1,0,0,,,,0,,ClientID,15,Unit.Building.Asset.Provider.Client.ClientID,1,13,1
5004,Unit,122,Provider Reference,Text,An external reference as part of the unique key in the data warehouse.,2,0,1,,,,0,,ProviderReference,15,Unit.Building.Asset.Provider.ProviderReference,0,522,1
5004,Unit,123,Active,Yes/No,"Indicates whether the record is active. If the record is inactive, the data warehouse will bypass the record when importing the data.",1,0,1,,,,0,,Active,15,Unit.Active,1,,
5004,Unit,124,Building Reference,Text,A unique code identifying the building to which the unit is related.,3,0,1,,,,0,,AssetReference,15,Unit.Building.Asset.AssetReference,0,41,
5004,Unit,125,Unit Reference,Text,An unique alpha-numeric code identifying the Unit.,4,0,1,,,,0,,UnitReference,15,Unit.UnitReference,0,600,1
5004,Unit,126,Floor,Text,"Text description of the floor on which the unit resides (e.g. Ground, 2nd, etc.).",8,0,0,,,,0,,Floor,15,Unit.Floor,0,,
5004,Unit,127,Unit Number,Text,The number or name of the unit.,5,1,0,,,,0,,UnitNumber,15,Unit.UnitNumber,0,,
5004,Unit,128,Unit Start Date,Date,"The date when the unit becomes effective, active, or is created.",10,0,0,,,,0,,UnitStartDate,15,Unit.UnitStartDate,0,,
5004,Unit,129,Unit End Date,Date,"The date when the unit is no longer effective, active or is demolished.",11,0,0,,,,0,,UnitEndDate,15,Unit.UnitEndDate,0,,
5004,Unit,130,Remeasured Date,Date,The date when the unit was remeasured.,15,0,0,,,,0,,RemeasuredDate,15,Unit.RemeasuredDate,0,,
5004,Unit,131,Unit Leasable Area,Decimal Number,"The amount of floor space of the unit that can be leased to a tenant, in the unit of measurement associated with the building.",6,0,0,,0,,0,,UnitLeasableArea,15,Unit.LeasableUnitArea.Area,0,,
5004,Unit,132,Retail Unit Type,Text,"For retail units, a code indicating the type or category of unit (e.g. anchor tenant, in line, food court, etc.).",9,0,0,,,,1,RetailUnitType,RetailUnitType,15,Unit.RetailUnitTypeKey,0,,
5004,Unit,133,Unit Market Rent,Money,"The amount of annual rent that a tenant is expected to pay for this unit based on prior assigned rental agreements and market comparable rates, expressed in currency per area (e.g. USD 22/sq /pa, EUR 18/sqm/pa).",7,0,0,,0,,0,,UnitMarketRent,15,Unit.UnitMarketRent,0,,
5004,Unit,134,Vacancy Cost Basis,Text,A code indicating how the vacancy cost amount is expressed (e.g. as a total amount or as an amount per unit of area).,13,0,0,,,,1,VacancyCostBasis,VacancyCostBasis,15,Unit.VacancyCostBasisKey,0,,
5004,Unit,135,Vacancy Costs,Money,"The annual cost incurred by the landlord when a unit is vacant, including, for example, taxes, insurance, utilities, security, etc., expressed as per the vacancy cost basis.",12,0,0,,0,,0,,VacancyCosts,15,Unit.VacancyCosts,0,,
5004,Unit,136,Vacancy Costs Index,Text,The index to which the vacancy cost growth is linked.,14,0,0,,,,1,VacancyCostsIndex,VacancyCostsIndex,15,Unit.VacancyCostsIndexKey,0,,
5001,Legal Entity Tenant,137,SubmissionID,Text,Internal code identifying the submission - not part of logical model,-2,0,0,,,,0,,SubmissionID,16,,1,,
5001,Legal Entity Tenant,138,Provider Reference,Text,An external reference as part of the unique key in the data warehouse.,1,0,1,,,,0,,ProviderReference,16,LegalEntityTenant.LegalEntity.Provider.ProviderReference,0,522,1
5001,Legal Entity Tenant,139,Legal Entity Reference,Text,"The unique code identifying the company (i.e. tenant, vendor, etc.) in their source system of record.",2,0,1,,,,0,,LegalEntityReference,16,LegalEntityTenant.LegalEntity.LegalEntityReference,0,484,1
5001,Legal Entity Tenant,140,Active,Yes/No,"Indicates whether the record is active. If the record is inactive, the data warehouse will bypass the record when importing the data.",3,0,1,,,,0,,Active,16,LegalEntityTenant.Active,1,,
5001,Legal Entity Tenant,141,ClientID,Text,Internal code identifying the client - not part of logical model,-1,0,0,,,,0,,ClientID,16,LegalEntityTenant.LegalEntity.Provider.Client.ClientID,1,13,1
5001,Legal Entity,142,Tax ID,Text,An identification number used by government agencies (e.g. Internal Revenue Service (IRS) in the USA for tax purposes or Companies House registration in the UK).,4,0,1,,,,0,,TaxID,16,LegalEntityTenant.LegalEntity.TaxID,0,,
5001,Legal Entity,143,Legal Entity Name,Text,The full legal name of the entity.,6,1,0,,,,0,,LegalName,16,LegalEntityTenant.LegalEntity.LegalName,0,,
5001,Legal Entity,144,Credit Rating Source,Text,The name of the rating agency or other source (e.g. an internal model) from which the company's credit rating was obtained.,17,0,0,,,,1,Credit Rating Source,CreditRatingSource,16,LegalEntityTenant.LegalEntity.CreditRatingKey,0,,
5001,Legal Entity,145,Credit Rating,Text,"The company's credit rating as provided by the rating agency or other source (e.g. an internal model) indicated in the ""Company Credit Rating Source"" field.",15,0,0,,,,1,Credit Rating,CreditRating,16,LegalEntityTenant.LegalEntity.CreditRatingKey,0,,
5001,Legal Entity,146,Legal Structure,Text,"The legal structure of the entity, (e.g. Limited, Inc., PLC, LLP, etc.).",13,0,0,,,,1,LegalStructure,LegalStructure,16,LegalEntityTenant.LegalEntity.LegalStructureKey,0,,
5001,Legal Entity,147,Industry,Text,"A code, based on standard industry classifications, identifying the company's industry sector (e.g. banking, retail, telecommunications, etc.).",14,0,0,,,,1,Industry,Industry,16,LegalEntityTenant.LegalEntity.IndustryKey,0,,
5001,Legal Entity,148,Company Description,Text,"A description of the company. This field can be used to record a description of the company's activities, for example.",7,0,0,,,,0,,CompanyDescription,16,LegalEntityTenant.LegalEntity.CompanyDescription,0,,
5001,Legal Entity,149,Reporting Currency,Text,Primary financial reporting currency of the legal entity.,5,0,1,,,,1,Currency,ReportingCurrency,16,LegalEntityTenant.LegalEntity.ReportingCurrencyKey,0,,
5001,Legal Entity,150,Parent Reference,Text,The unique identifier of the Legal Entity's parent. This field only applies to fully-owned or majority-owned legal entities.,16,0,1,,,,0,,LegalEntityParentReference,16,LegalEntityTenant.LegalEntity.ParentLegalEntity.LegalEntityReference,0,,
5001,Legal Entity,151,Street Address,Text,The number and name of the street where the Legal Entity is located.,8,0,0,,,,0,,LegalStreetAddress,16,LegalEntityTenant.LegalEntity.LegalAddress.Address.StreetAddress1,0,,
5001,Legal Entity,152,City,Text,The full name of the city or town where the Legal Entity's operational headquarters are located.,9,0,0,100,,,1,,LegalAddressCity,16,LegalEntityTenant.LegalEntity.LegalAddress.Address.City,0,,
5001,Legal Entity,153,State,Text,"The state, county or geographic region associated with the Legal Entity's invoices and payments.",11,0,0,50,,,1,,LegalAddressStateProvince,16,LegalEntityTenant.LegalEntity.LegalAddress.Address.StateProvince,0,,
5001,Legal Entity,154,Postal Code,Text,The alpha-numeric code (known in various countries as a postal code or ZIP code) associated with the Legal Entity's address.,10,0,0,50,,,0,,LegalAddressPostalCode,16,LegalEntityTenant.LegalEntity.LegalAddress.Address.PostalCode,0,,
5001,Legal Entity,155,Country,Text,The two-letter code (ISO Alpha-2) that identifies the country associated with the Legal Entity's invoices and payments.,12,0,0,100,,,1,,LegalAddressCountry,16,LegalEntityTenant.LegalEntity.LegalAddress.Address.Country,0,,
5001,Legal Entity,156,Billing Address,Text,The street number and name associated with the Legal Entity's invoices and payments.,18,0,0,,,,0,,BillingStreetAddress,16,LegalEntityTenant.LegalEntity.BillingAddress.Address.StreetAddress1,0,,
5001,Legal Entity,157,Billing City,Text,The city or town associated with the legal entity's invoices and payments.,19,0,0,,,,1,,BillingAddressCity,16,LegalEntityTenant.LegalEntity.BillingAddress.Address.City,0,,
5001,Legal Entity,158,Billing State,Text,"The geographic region (e.g. US State, UK County, DE Bundesland) associated with the legal entity's invoices and payments.",21,0,0,,,,1,,BillingAddressStateProvince,16,LegalEntityTenant.LegalEntity.BillingAddress.Address.StateProvince,0,,
